invoice_number,invoice_date,branch,branch_trn,customer_type,customer_trn,service_category,subtotal_aed,vat_charged_aed,total_aed,is_taxable,month,quarter,b2b_missing_trn,branch_trn_valid,customer_trn_valid,recalc_vat_aed,vat_error_flag,correct_total_aed,total_mismatch_flag,exempt_vat_flag,clean_error_flag
GINV-ABU-2024-01099,2024-08-22,Abu Dhabi-Mussafah,100234567890456,B2C,,Detailing Package,364.09,20.02,384.11,True,2024-08,Q3,False,True,False,18.2,True,382.29,True,False,VAT_RATE_ERROR|TOTAL_MISMATCH
GINV-ABU-2024-01100,2024-08-22,Abu Dhabi-Mussafah,100234567890456,B2B,490964542197124.0,Fleet Contract,10709.78,535.49,11245.27,True,2024-08,Q3,False,True,False,535.49,False,11245.27,False,False,CLEAN
GINV-ABU-2024-01101,2024-08-22,Abu Dhabi-Mussafah,100234567890456,B2B,380199770334235.0,Parts Supply,988.89,49.44,1038.33,True,2024-08,Q3,False,True,False,49.44,False,1038.33,False,False,CLEAN
GINV-ABU-2024-01102,2024-08-22,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,428.92,21.45,450.37,True,2024-08,Q3,False,True,False,21.45,False,450.37,False,False,CLEAN
GINV-ABU-2024-01103,2024-08-23,Abu Dhabi-Mussafah,100234567890456,B2C,,Detailing Package,289.92,14.5,304.42,True,2024-08,Q3,False,True,False,14.5,False,304.42,False,False,CLEAN
GINV-ABU-2024-01104,2024-08-23,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,451.95,22.6,474.55,True,2024-08,Q3,False,True,False,22.6,False,474.55,False,False,CLEAN
GINV-ABU-2024-01105,2024-08-23,Abu Dhabi-Mussafah,100234567890456,B2B,990026487642841.0,Vehicle Service,452.27,22.61,474.88,True,2024-08,Q3,False,True,False,22.61,False,474.88,False,False,CLEAN
GINV-ABU-2024-01106,2024-08-26,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,540.35,27.02,567.37,True,2024-08,Q3,False,True,False,27.02,False,567.37,False,False,CLEAN
GINV-ABU-2024-01107,2024-08-26,Abu Dhabi-Mussafah,100234567890456,B2B,326031347802587.0,International Transport,1601.7,0.0,1601.7,False,2024-08,Q3,False,True,False,0.0,False,1601.7,False,False,CLEAN
GINV-ABU-2024-01108,2024-08-26,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,469.5,23.48,492.98,True,2024-08,Q3,False,True,False,23.48,False,492.98,False,False,CLEAN
GINV-ABU-2024-01109,2024-08-26,Abu Dhabi-Mussafah,100234567890456,B2B,360974088835773.0,Parts Supply,751.64,37.58,789.22,True,2024-08,Q3,False,True,False,37.58,False,789.22,False,False,CLEAN
GINV-ABU-2024-01110,2024-08-26,Abu Dhabi-Mussafah,100234567890456,B2B,266625740955280.0,Vehicle Service,533.05,26.65,559.7,True,2024-08,Q3,False,True,False,26.65,False,559.7,False,False,CLEAN
GINV-ABU-2024-01111,2024-08-26,Abu Dhabi-Mussafah,100234567890456,B2B,555939008912850.0,Fleet Contract,11092.02,554.6,11646.62,True,2024-08,Q3,False,True,False,554.6,False,11646.62,False,False,CLEAN
GINV-ABU-2024-01112,2024-08-27,Abu Dhabi-Mussafah,100234567890456,B2B,692778838341359.0,Vehicle Service,373.36,18.67,392.03,True,2024-08,Q3,False,True,False,18.67,False,392.03,False,False,CLEAN
GINV-ABU-2024-01113,2024-08-27,Abu Dhabi-Mussafah,100234567890456,B2C,,Detailing Package,343.06,17.15,360.21,True,2024-08,Q3,False,True,False,17.15,False,360.21,False,False,CLEAN
GINV-ABU-2024-01114,2024-08-27,Abu Dhabi-Mussafah,100234567890456,B2B,912593623965953.0,Parts Supply,628.76,31.44,660.2,True,2024-08,Q3,False,True,False,31.44,False,660.2,False,False,CLEAN
GINV-ABU-2024-01115,2024-08-28,Abu Dhabi-Mussafah,100234567890456,B2B,150784941814028.0,Parts Supply,834.78,41.74,876.52,True,2024-08,Q3,False,True,False,41.74,False,876.52,False,False,CLEAN
GINV-ABU-2024-01116,2024-08-28,Abu Dhabi-Mussafah,100234567890456,B2B,975650239376269.0,Detailing Package,433.05,21.65,454.7,True,2024-08,Q3,False,True,False,21.65,False,454.7,False,False,CLEAN
GINV-ABU-2024-01117,2024-08-28,Abu Dhabi-Mussafah,100234567890456,B2C,,Detailing Package,331.68,16.58,348.26,True,2024-08,Q3,False,True,False,16.58,False,348.26,False,False,CLEAN
GINV-ABU-2024-01118,2024-08-29,Abu Dhabi-Mussafah,100234567890456,B2B,612111847834345.0,Parts Supply,627.29,31.36,658.65,True,2024-08,Q3,False,True,False,31.36,False,658.65,False,False,CLEAN
GINV-ABU-2024-01119,2024-08-29,Abu Dhabi-Mussafah,100234567890456,B2B,450460464995006.0,Parts Supply,1070.03,53.5,1123.53,True,2024-08,Q3,False,True,False,53.5,False,1123.53,False,False,CLEAN
GINV-ABU-2024-01120,2024-08-29,Abu Dhabi-Mussafah,100234567890456,B2B,142321895153862.0,Vehicle Service,513.69,25.68,539.37,True,2024-08,Q3,False,True,False,25.68,False,539.37,False,False,CLEAN
GINV-ABU-2024-01121,2024-08-29,Abu Dhabi-Mussafah,100234567890456,B2B,909645786755416.0,Fleet Contract,8903.39,445.17,9348.56,True,2024-08,Q3,False,True,False,445.17,False,9348.56,False,False,CLEAN
GINV-ABU-2024-01122,2024-08-29,Abu Dhabi-Mussafah,100234567890456,B2B,598310396453059.0,Vehicle Service,503.03,25.15,528.18,True,2024-08,Q3,False,True,False,25.15,False,528.18,False,False,CLEAN
GINV-ABU-2024-01123,2024-08-29,Abu Dhabi-Mussafah,100234567890456,B2B,291549802839512.0,Fleet Contract,6913.99,345.7,7259.69,True,2024-08,Q3,False,True,False,345.7,False,7259.69,False,False,CLEAN
GINV-ABU-2024-01124,2024-08-30,Abu Dhabi-Mussafah,100234567890456,B2B,595967593301540.0,Fleet Contract,8817.4,440.87,9258.27,True,2024-08,Q3,False,True,False,440.87,False,9258.27,False,False,CLEAN
GINV-ABU-2024-01125,2024-08-30,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,486.28,24.31,510.59,True,2024-08,Q3,False,True,False,24.31,False,510.59,False,False,CLEAN
GINV-ABU-2024-01126,2024-08-30,Abu Dhabi-Mussafah,100234567890456,B2B,780274743955249.0,Parts Supply,713.52,35.68,749.2,True,2024-08,Q3,False,True,False,35.68,False,749.2,False,False,CLEAN
GINV-ABU-2024-01127,2024-09-02,Abu Dhabi-Mussafah,100234567890456,B2C,,Detailing Package,484.65,24.23,508.88,True,2024-09,Q3,False,True,False,24.23,False,508.88,False,False,CLEAN
GINV-ABU-2024-01128,2024-09-02,Abu Dhabi-Mussafah,100234567890456,B2B,939739099575703.0,Fleet Contract,10491.6,0.0,10491.6,True,2024-09,Q3,False,True,False,524.58,True,11016.18,True,False,VAT_RATE_ERROR|TOTAL_MISMATCH
GINV-ABU-2024-01129,2024-09-02,Abu Dhabi-Mussafah,100234567890456,B2B,692466743719931.0,Parts Supply,1096.28,54.81,1151.09,True,2024-09,Q3,False,True,False,54.81,False,1151.09,False,False,CLEAN
GINV-ABU-2024-01130,2024-09-02,Abu Dhabi-Mussafah,100234567890456,B2B,612783757029087.0,Parts Supply,613.73,30.69,644.42,True,2024-09,Q3,False,True,False,30.69,False,644.42,False,False,CLEAN
GINV-ABU-2024-01131,2024-09-02,Abu Dhabi-Mussafah,100234567890456,B2B,546409560943219.0,Parts Supply,955.54,47.78,1003.32,True,2024-09,Q3,False,True,False,47.78,False,1003.32,False,False,CLEAN
GINV-ABU-2024-01132,2024-09-03,Abu Dhabi-Mussafah,100234567890456,B2B,619711426252427.0,International Transport,1234.53,0.0,1234.53,False,2024-09,Q3,False,True,False,0.0,False,1234.53,False,False,CLEAN
GINV-ABU-2024-01133,2024-09-03,Abu Dhabi-Mussafah,100234567890456,B2B,902565511823221.0,Parts Supply,781.86,39.09,820.95,True,2024-09,Q3,False,True,False,39.09,False,820.95,False,False,CLEAN
GINV-ABU-2024-01134,2024-09-03,Abu Dhabi-Mussafah,100234567890456,B2B,,International Transport,1301.42,0.0,1301.42,False,2024-09,Q3,False,True,False,0.0,False,1301.42,False,False,CLEAN
GINV-ABU-2024-01135,2024-09-03,Abu Dhabi-Mussafah,100234567890456,B2B,557441429087290.0,Parts Supply,865.64,43.28,908.92,True,2024-09,Q3,False,True,False,43.28,False,908.92,False,False,CLEAN
GINV-ABU-2024-01136,2024-09-03,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,484.45,24.22,508.67,True,2024-09,Q3,False,True,False,24.22,False,508.67,False,False,CLEAN
GINV-ABU-2024-01137,2024-09-03,Abu Dhabi-Mussafah,100234567890456,B2B,130933573426762.0,Detailing Package,464.11,23.21,487.32,True,2024-09,Q3,False,True,False,23.21,False,487.32,False,False,CLEAN
GINV-ABU-2024-01138,2024-09-04,Abu Dhabi-Mussafah,100234567890456,B2B,659353349752920.0,Parts Supply,1020.07,51.0,1071.07,True,2024-09,Q3,False,True,False,51.0,False,1071.07,False,False,CLEAN
GINV-ABU-2024-01139,2024-09-04,Abu Dhabi-Mussafah,100234567890456,B2B,195841868031524.0,Vehicle Service,525.88,26.29,552.17,True,2024-09,Q3,False,True,False,26.29,False,552.17,False,False,CLEAN
GINV-ABU-2024-01140,2024-09-04,Abu Dhabi-Mussafah,100234567890456,B2C,,Detailing Package,258.55,12.93,271.48,True,2024-09,Q3,False,True,False,12.93,False,271.48,False,False,CLEAN
GINV-ABU-2024-01141,2024-09-04,Abu Dhabi-Mussafah,100234567890456,B2B,422414456050390.0,Vehicle Service,550.69,27.53,578.22,True,2024-09,Q3,False,True,False,27.53,False,578.22,False,False,CLEAN
GINV-ABU-2024-01142,2024-09-04,Abu Dhabi-Mussafah,100234567890456,B2B,673755688988809.0,Parts Supply,754.35,37.72,792.07,True,2024-09,Q3,False,True,False,37.72,False,792.07,False,False,CLEAN
GINV-ABU-2024-01143,2024-09-04,Abu Dhabi-Mussafah,100234567890456,B2B,436805225102470.0,Parts Supply,610.53,30.53,641.06,True,2024-09,Q3,False,True,False,30.53,False,641.06,False,False,CLEAN
GINV-ABU-2024-01144,2024-09-04,Abu Dhabi-Mussafah,100234567890456,B2B,930443461833506.0,Fleet Contract,7170.31,358.52,7528.83,True,2024-09,Q3,False,True,False,358.52,False,7528.83,False,False,CLEAN
GINV-ABU-2024-01145,2024-09-05,Abu Dhabi-Mussafah,100234567890456,B2C,,Detailing Package,379.89,18.99,398.88,True,2024-09,Q3,False,True,False,18.99,False,398.88,False,False,CLEAN
GINV-ABU-2024-01146,2024-09-05,Abu Dhabi-Mussafah,100234567890456,B2B,625183463907497.0,Vehicle Service,488.96,24.45,513.41,True,2024-09,Q3,False,True,False,24.45,False,513.41,False,False,CLEAN
GINV-ABU-2024-01147,2024-09-05,Abu Dhabi-Mussafah,100234567890456,B2B,852313685325270.0,Parts Supply,625.24,31.26,656.5,True,2024-09,Q3,False,True,False,31.26,False,656.5,False,False,CLEAN
GINV-ABU-2024-01148,2024-09-05,Abu Dhabi-Mussafah,100234567890456,B2C,,Detailing Package,369.68,36.97,406.65,True,2024-09,Q3,False,True,False,18.48,True,388.16,True,False,VAT_RATE_ERROR|TOTAL_MISMATCH
GINV-ABU-2024-01149,2024-09-05,Abu Dhabi-Mussafah,100234567890456,B2B,981240742625793.0,Fleet Contract,9056.78,452.84,9509.62,True,2024-09,Q3,False,True,False,452.84,False,9509.62,False,False,CLEAN
GINV-ABU-2024-01150,2024-09-05,Abu Dhabi-Mussafah,100234567890456,B2B,234422390937939.0,Parts Supply,880.11,44.01,924.12,True,2024-09,Q3,False,True,False,44.01,False,924.12,False,False,CLEAN
GINV-ABU-2024-01151,2024-09-05,Abu Dhabi-Mussafah,100234567890456,B2B,500379926244597.0,Fleet Contract,8631.78,431.59,9063.37,True,2024-09,Q3,False,True,False,431.59,False,9063.37,False,False,CLEAN
GINV-ABU-2024-01152,2024-09-06,Abu Dhabi-Mussafah,100234567890456,B2B,639847530350308.0,Parts Supply,927.78,46.39,974.17,True,2024-09,Q3,False,True,False,46.39,False,974.17,False,False,CLEAN
GINV-ABU-2024-01153,2024-09-06,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,383.24,19.16,402.4,True,2024-09,Q3,False,True,False,19.16,False,402.4,False,False,CLEAN
GINV-ABU-2024-01154,2024-09-06,Abu Dhabi-Mussafah,100234567890456,B2B,765764836710731.0,Parts Supply,578.03,28.9,606.93,True,2024-09,Q3,False,True,False,28.9,False,606.93,False,False,CLEAN
GINV-ABU-2024-01155,2024-09-06,Abu Dhabi-Mussafah,100234567890456,B2B,108478078641597.0,Parts Supply,1093.48,54.67,1148.15,True,2024-09,Q3,False,True,False,54.67,False,1148.15,False,False,CLEAN
GINV-ABU-2024-01156,2024-09-06,Abu Dhabi-Mussafah,100234567890456,B2B,121985633022145.0,Vehicle Service,420.2,21.01,441.21,True,2024-09,Q3,False,True,False,21.01,False,441.21,False,False,CLEAN
GINV-ABU-2024-01157,2024-09-06,Abu Dhabi-Mussafah,100234567890456,B2B,383761461662095.0,Fleet Contract,7801.93,390.1,8192.03,True,2024-09,Q3,False,True,False,390.1,False,8192.03,False,False,CLEAN
GINV-ABU-2024-01158,2024-09-09,Abu Dhabi-Mussafah,100234567890456,B2B,887635535736950.0,Fleet Contract,6817.89,340.89,7158.78,True,2024-09,Q3,False,True,False,340.89,False,7158.78,False,False,CLEAN
GINV-ABU-2024-01159,2024-09-09,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,372.62,37.26,409.88,True,2024-09,Q3,False,True,False,18.63,True,391.25,True,False,VAT_RATE_ERROR|TOTAL_MISMATCH
GINV-ABU-2024-01160,2024-09-09,Abu Dhabi-Mussafah,100234567890456,B2B,180715726678883.0,Parts Supply,891.91,44.6,936.51,True,2024-09,Q3,False,True,False,44.6,False,936.51,False,False,CLEAN
GINV-ABU-2024-01161,2024-09-09,Abu Dhabi-Mussafah,100234567890456,B2B,371518723543292.0,Vehicle Service,371.81,18.59,390.4,True,2024-09,Q3,False,True,False,18.59,False,390.4,False,False,CLEAN
GINV-ABU-2024-01162,2024-09-09,Abu Dhabi-Mussafah,100234567890456,B2B,863948355958241.0,Parts Supply,660.71,33.04,693.75,True,2024-09,Q3,False,True,False,33.04,False,693.75,False,False,CLEAN
GINV-ABU-2024-01163,2024-09-10,Abu Dhabi-Mussafah,100234567890456,B2B,650800446262717.0,International Transport,1221.41,0.0,1221.41,False,2024-09,Q3,False,True,False,0.0,False,1221.41,False,False,CLEAN
GINV-ABU-2024-01164,2024-09-10,Abu Dhabi-Mussafah,100234567890456,B2B,685311844634546.0,Vehicle Service,315.5,12.62,328.12,True,2024-09,Q3,False,True,False,15.78,True,331.28,True,False,VAT_RATE_ERROR|TOTAL_MISMATCH
GINV-ABU-2024-01165,2024-09-10,Abu Dhabi-Mussafah,100234567890456,B2B,719219193898329.0,International Transport,1317.79,0.0,1317.79,False,2024-09,Q3,False,True,False,0.0,False,1317.79,False,False,CLEAN
GINV-ABU-2024-01166,2024-09-10,Abu Dhabi-Mussafah,100234567890456,B2B,712767396835166.0,Fleet Contract,6843.4,342.17,7185.57,True,2024-09,Q3,False,True,False,342.17,False,7185.57,False,False,CLEAN
GINV-ABU-2024-01167,2024-09-10,Abu Dhabi-Mussafah,100234567890456,B2B,344280689976366.0,Fleet Contract,9311.25,465.56,9776.81,True,2024-09,Q3,False,True,False,465.56,False,9776.81,False,False,CLEAN
GINV-ABU-2024-01168,2024-09-10,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,515.09,25.75,540.84,True,2024-09,Q3,False,True,False,25.75,False,540.84,False,False,CLEAN
GINV-ABU-2024-01169,2024-09-10,Abu Dhabi-Mussafah,100234567890456,B2B,929216016908850.0,Fleet Contract,10654.29,532.71,11187.0,True,2024-09,Q3,False,True,False,532.71,False,11187.0,False,False,CLEAN
GINV-ABU-2024-01170,2024-09-10,Abu Dhabi-Mussafah,100234567890456,B2B,654370978733166.0,Parts Supply,692.48,34.62,727.1,True,2024-09,Q3,False,True,False,34.62,False,727.1,False,False,CLEAN
GINV-ABU-2024-01171,2024-09-11,Abu Dhabi-Mussafah,100234567890456,B2B,129113318218707.0,Vehicle Service,559.28,27.96,587.24,True,2024-09,Q3,False,True,False,27.96,False,587.24,False,False,CLEAN
GINV-ABU-2024-01172,2024-09-11,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,512.14,25.61,537.75,True,2024-09,Q3,False,True,False,25.61,False,537.75,False,False,CLEAN
GINV-ABU-2024-01173,2024-09-11,Abu Dhabi-Mussafah,100234567890456,B2B,993158401267667.0,Parts Supply,822.69,41.13,863.82,True,2024-09,Q3,False,True,False,41.13,False,863.82,False,False,CLEAN
GINV-ABU-2024-01174,2024-09-11,Abu Dhabi-Mussafah,100234567890456,B2B,977301775028693.0,Detailing Package,297.43,14.87,312.3,True,2024-09,Q3,False,True,False,14.87,False,312.3,False,False,CLEAN
GINV-ABU-2024-01175,2024-09-11,Abu Dhabi-Mussafah,100234567890456,B2C,,Detailing Package,470.87,23.54,494.41,True,2024-09,Q3,False,True,False,23.54,False,494.41,False,False,CLEAN
GINV-ABU-2024-01176,2024-09-11,Abu Dhabi-Mussafah,100234567890456,B2B,583127225536422.0,Parts Supply,643.44,32.17,675.61,True,2024-09,Q3,False,True,False,32.17,False,675.61,False,False,CLEAN
GINV-ABU-2024-01177,2024-09-11,Abu Dhabi-Mussafah,100234567890456,B2B,766756686450640.0,Fleet Contract,6162.95,308.15,6471.1,True,2024-09,Q3,False,True,False,308.15,False,6471.1,False,False,CLEAN
GINV-ABU-2024-01178,2024-09-11,Abu Dhabi-Mussafah,100234567890456,B2B,774677198754043.0,Fleet Contract,8905.17,445.26,9350.43,True,2024-09,Q3,False,True,False,445.26,False,9350.43,False,False,CLEAN
GINV-ABU-2024-01179,2024-09-12,Abu Dhabi-Mussafah,100234567890456,B2B,403264500579899.0,Parts Supply,681.56,34.08,715.64,True,2024-09,Q3,False,True,False,34.08,False,715.64,False,False,CLEAN
GINV-ABU-2024-01180,2024-09-12,Abu Dhabi-Mussafah,100234567890456,B2C,,Detailing Package,297.55,14.88,312.43,True,2024-09,Q3,False,True,False,14.88,False,312.43,False,False,CLEAN
GINV-ABU-2024-01181,2024-09-12,Abu Dhabi-Mussafah,100234567890456,B2B,751613205099971.0,Vehicle Service,372.97,18.65,391.62,True,2024-09,Q3,False,True,False,18.65,False,391.62,False,False,CLEAN
GINV-ABU-2024-01182,2024-09-12,Abu Dhabi-Mussafah,100234567890456,B2B,,Parts Supply,591.53,29.58,621.11,True,2024-09,Q3,False,True,False,29.58,False,621.11,False,False,CLEAN
GINV-ABU-2024-01183,2024-09-12,Abu Dhabi-Mussafah,100234567890456,B2B,440913357932005.0,Parts Supply,560.9,28.05,588.95,True,2024-09,Q3,False,True,False,28.05,False,588.95,False,False,CLEAN
GINV-ABU-2024-01184,2024-09-12,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,559.69,27.98,587.67,True,2024-09,Q3,False,True,False,27.98,False,587.67,False,False,CLEAN
GINV-ABU-2024-01185,2024-09-12,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,359.39,17.97,377.36,True,2024-09,Q3,False,True,False,17.97,False,377.36,False,False,CLEAN
GINV-ABU-2024-01186,2024-09-12,Abu Dhabi-Mussafah,100234567890456,B2B,765609501727242.0,Parts Supply,681.8,34.09,715.89,True,2024-09,Q3,False,True,False,34.09,False,715.89,False,False,CLEAN
GINV-ABU-2024-01187,2024-09-13,Abu Dhabi-Mussafah,100234567890456,B2B,336303256022764.0,Parts Supply,874.11,43.71,917.82,True,2024-09,Q3,False,True,False,43.71,False,917.82,False,False,CLEAN
GINV-ABU-2024-01188,2024-09-13,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,583.43,29.17,612.6,True,2024-09,Q3,False,True,False,29.17,False,612.6,False,False,CLEAN
GINV-ABU-2024-01189,2024-09-13,Abu Dhabi-Mussafah,100234567890456,B2C,,Detailing Package,443.75,22.19,465.94,True,2024-09,Q3,False,True,False,22.19,False,465.94,False,False,CLEAN
GINV-ABU-2024-01190,2024-09-13,Abu Dhabi-Mussafah,100234567890456,B2B,499045173885066.0,Parts Supply,576.66,28.83,605.49,True,2024-09,Q3,False,True,False,28.83,False,605.49,False,False,CLEAN
GINV-ABU-2024-01191,2024-09-13,Abu Dhabi-Mussafah,100234567890456,B2B,446273869258079.0,Vehicle Service,399.87,19.99,419.86,True,2024-09,Q3,False,True,False,19.99,False,419.86,False,False,CLEAN
GINV-ABU-2024-01192,2024-09-13,Abu Dhabi-Mussafah,100234567890456,B2B,247640312201763.0,Parts Supply,972.89,48.64,1021.53,True,2024-09,Q3,False,True,False,48.64,False,1021.53,False,False,CLEAN
GINV-ABU-2024-01193,2024-09-13,Abu Dhabi-Mussafah,100234567890456,B2B,,Fleet Contract,11484.09,574.2,12058.29,True,2024-09,Q3,False,True,False,574.2,False,12058.29,False,False,CLEAN
GINV-ABU-2024-01194,2024-09-13,Abu Dhabi-Mussafah,100234567890456,B2C,,Detailing Package,384.05,15.36,399.41,True,2024-09,Q3,False,True,False,19.2,True,403.25,True,False,VAT_RATE_ERROR|TOTAL_MISMATCH
GINV-ABU-2024-01195,2024-09-16,Abu Dhabi-Mussafah,100234567890456,B2B,210378016748301.0,Parts Supply,798.56,39.93,838.49,True,2024-09,Q3,False,True,False,39.93,False,838.49,False,False,CLEAN
GINV-ABU-2024-01196,2024-09-16,Abu Dhabi-Mussafah,100234567890456,B2B,859533744102788.0,Detailing Package,353.27,17.66,370.93,True,2024-09,Q3,False,True,False,17.66,False,370.93,False,False,CLEAN
GINV-ABU-2024-01197,2024-09-16,Abu Dhabi-Mussafah,100234567890456,B2C,,Detailing Package,333.74,16.69,350.43,True,2024-09,Q3,False,True,False,16.69,False,350.43,False,False,CLEAN
GINV-ABU-2024-01198,2024-09-16,Abu Dhabi-Mussafah,100234567890456,B2B,768623201929797.0,Fleet Contract,6746.99,337.35,7084.34,True,2024-09,Q3,False,True,False,337.35,False,7084.34,False,False,CLEAN
GINV-ABU-2024-01199,2024-09-16,Abu Dhabi-Mussafah,100234567890456,B2B,107994699423497.0,Fleet Contract,11466.35,573.32,12039.67,True,2024-09,Q3,False,True,False,573.32,False,12039.67,False,False,CLEAN
GINV-ABU-2024-01200,2024-09-16,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,624.17,31.21,655.38,True,2024-09,Q3,False,True,False,31.21,False,655.38,False,False,CLEAN
GINV-ABU-2024-01201,2024-09-16,Abu Dhabi-Mussafah,100234567890456,B2B,115150437678739.0,Vehicle Service,487.77,24.39,512.16,True,2024-09,Q3,False,True,False,24.39,False,512.16,False,False,CLEAN
GINV-ABU-2024-01202,2024-09-17,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,326.96,16.35,343.31,True,2024-09,Q3,False,True,False,16.35,False,343.31,False,False,CLEAN
GINV-ABU-2024-01203,2024-09-17,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,481.11,24.06,505.17,True,2024-09,Q3,False,True,False,24.06,False,505.17,False,False,CLEAN
GINV-ABU-2024-01204,2024-09-17,Abu Dhabi-Mussafah,100234567890456,B2B,839458216862707.0,Parts Supply,832.01,41.6,873.61,True,2024-09,Q3,False,True,False,41.6,False,873.61,False,False,CLEAN
GINV-ABU-2024-01205,2024-09-17,Abu Dhabi-Mussafah,100234567890456,B2B,219754866698564.0,Parts Supply,657.97,32.9,690.87,True,2024-09,Q3,False,True,False,32.9,False,690.87,False,False,CLEAN
GINV-ABU-2024-01206,2024-09-17,Abu Dhabi-Mussafah,100234567890456,B2C,,Detailing Package,465.18,23.26,488.44,True,2024-09,Q3,False,True,False,23.26,False,488.44,False,False,CLEAN
GINV-ABU-2024-01207,2024-09-17,Abu Dhabi-Mussafah,100234567890456,B2C,,Detailing Package,270.91,13.55,284.46,True,2024-09,Q3,False,True,False,13.55,False,284.46,False,False,CLEAN
GINV-ABU-2024-01208,2024-09-17,Abu Dhabi-Mussafah,100234567890456,B2B,371326258651107.0,Parts Supply,1106.12,55.31,1161.43,True,2024-09,Q3,False,True,False,55.31,False,1161.43,False,False,CLEAN
GINV-ABU-2024-01209,2024-09-18,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,561.89,28.09,589.98,True,2024-09,Q3,False,True,False,28.09,False,589.98,False,False,CLEAN
GINV-ABU-2024-01210,2024-09-18,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,418.11,20.91,439.02,True,2024-09,Q3,False,True,False,20.91,False,439.02,False,False,CLEAN
GINV-ABU-2024-01211,2024-09-18,Abu Dhabi-Mussafah,100234567890456,B2B,487215212397375.0,Fleet Contract,8200.8,410.04,8610.84,True,2024-09,Q3,False,True,False,410.04,False,8610.84,False,False,CLEAN
GINV-ABU-2024-01212,2024-09-18,Abu Dhabi-Mussafah,100234567890456,B2B,560150878452798.0,Fleet Contract,10238.46,511.92,10750.38,True,2024-09,Q3,False,True,False,511.92,False,10750.38,False,False,CLEAN
GINV-ABU-2024-01213,2024-09-18,Abu Dhabi-Mussafah,100234567890456,B2C,,Detailing Package,384.33,19.22,410.85,True,2024-09,Q3,False,True,False,19.22,False,403.55,True,False,TOTAL_MISMATCH
GINV-ABU-2024-01214,2024-09-18,Abu Dhabi-Mussafah,100234567890456,B2B,781138234959389.0,Parts Supply,1089.66,54.48,1144.14,True,2024-09,Q3,False,True,False,54.48,False,1144.14,False,False,CLEAN
GINV-ABU-2024-01215,2024-09-18,Abu Dhabi-Mussafah,100234567890456,B2C,,Detailing Package,377.51,18.88,415.85,True,2024-09,Q3,False,True,False,18.88,False,396.39,True,False,TOTAL_MISMATCH
GINV-ABU-2024-01216,2024-09-18,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,385.84,19.29,405.13,True,2024-09,Q3,False,True,False,19.29,False,405.13,False,False,CLEAN
GINV-ABU-2024-01217,2024-09-19,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,480.61,24.03,504.64,True,2024-09,Q3,False,True,False,24.03,False,504.64,False,False,CLEAN
GINV-ABU-2024-01218,2024-09-19,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,503.31,25.17,528.48,True,2024-09,Q3,False,True,False,25.17,False,528.48,False,False,CLEAN
GINV-ABU-2024-01219,2024-09-19,Abu Dhabi-Mussafah,100234567890456,B2B,972351167371002.0,Fleet Contract,10376.22,518.81,10895.03,True,2024-09,Q3,False,True,False,518.81,False,10895.03,False,False,CLEAN
GINV-ABU-2024-01220,2024-09-19,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,580.94,29.05,609.99,True,2024-09,Q3,False,True,False,29.05,False,609.99,False,False,CLEAN
GINV-ABU-2024-01221,2024-09-19,Abu Dhabi-Mussafah,100234567890456,B2C,,Detailing Package,356.53,17.83,374.36,True,2024-09,Q3,False,True,False,17.83,False,374.36,False,False,CLEAN
GINV-ABU-2024-01222,2024-09-19,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,414.71,20.74,435.45,True,2024-09,Q3,False,True,False,20.74,False,435.45,False,False,CLEAN
GINV-ABU-2024-01223,2024-09-19,Abu Dhabi-Mussafah,100234567890456,B2B,866196275590954.0,Parts Supply,993.69,49.68,1043.37,True,2024-09,Q3,False,True,False,49.68,False,1043.37,False,False,CLEAN
GINV-ABU-2024-01224,2024-09-20,Abu Dhabi-Mussafah,100234567890456,B2C,,Vehicle Service,489.51,24.48,513.99,True,2024-09,Q3,False,True,False,24.48,False,513.99,False,False,CLEAN
